Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name,Host_Age,host_body_product,host_body_temp,Host_Diet,host_family_relationship,host_growth_cond,host_last_meal,host_life_stage,host_sex,host_taxid,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,perturbation,Platform,ReleaseDate,samp_store_temp,sample_acc,Sample Name,SRA Study,BIOME,collectiondate,env_package,feature,host_common_name,investigation_type,label,material,project_name,samp_mat_process,samp_size,samp_store_dur,specific_host,sub_species,chem_administration,collection_date,env_biome,env_feature,env_material,host
SRR1174652,AMPLICON,545,PRJNA237795,SAMN02645129,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474841,Ames Iowa,43 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_3_feces,SINGLE,PCR,METAGENOMIC,6,15,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560704,196_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,34 grams feces,6 to 6 months,196,domesticus,,,,,,
SRR1174653,AMPLICON,556,PRJNA237795,SAMN02645130,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474842,Ames Iowa,44 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_4_feces,SINGLE,PCR,METAGENOMIC,9,22,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560705,196_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,46 grams feces,18 to 6 months,196,domesticus,,,,,,
SRR1174655,AMPLICON,558,PRJNA237795,SAMN02645132,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474844,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_7_feces,SINGLE,PCR,METAGENOMIC,9,21,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560707,196_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,70 grams feces,42 to 6 months,196,domesticus,,,,,,
SRR1174649,AMPLICON,570,PRJNA237795,SAMN02645126,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474838,Ames Iowa,54 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_14_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560701,196_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,82 grams feces,54 to 6 months,196,domesticus,,,,,,
SRR1174651,AMPLICON,562,PRJNA237795,SAMN02645128,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474840,Ames Iowa,61 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_21_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560703,196_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,94 grams feces,66 to 6 months,196,domesticus,,,,,,
SRR1174656,AMPLICON,550,PRJNA237795,SAMN02645133,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474845,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_WD2_feces,SINGLE,PCR,METAGENOMIC,11,24,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560708,196_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,106 grams feces,78 to 6 months,196,domesticus,,,,,,
SRR1174658,AMPLICON,558,PRJNA237795,SAMN02645135,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474847,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_WD4_feces,SINGLE,PCR,METAGENOMIC,11,25,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560710,196_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,130 grams feces,102 to 6 months,196,domesticus,,,,,,
SRR1174657,AMPLICON,554,PRJNA237795,SAMN02645134,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474846,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_wd21_feces,SINGLE,PCR,METAGENOMIC,10,22,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560709,196_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,118 grams feces,90 to 6 months,196,domesticus,,,,,,
SRR1174659,AMPLICON,553,PRJNA237795,SAMN02645136,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474848,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_wd42_feces,SINGLE,PCR,METAGENOMIC,7,17,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560711,196_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,141 grams feces,113 to 6 months,196,domesticus,,,,,,
SRR1174666,AMPLICON,545,PRJNA237795,SAMN02645143,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474855,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_5_feces,SINGLE,PCR,METAGENOMIC,13,30,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560719,197_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,59 grams feces,31 to 6 months,197,domesticus,,,,,,
SRR1174660,AMPLICON,548,PRJNA237795,SAMN02645137,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474849,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_1_feces,SINGLE,PCR,METAGENOMIC,8,19,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560712,197_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,11 grams feces,1 to 6 months,197,domesticus,,,,,,
SRR1174662,AMPLICON,548,PRJNA237795,SAMN02645139,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474851,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_2_feces,SINGLE,PCR,METAGENOMIC,11,25,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560714,197_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,23 grams feces,1 to 6 months,197,domesticus,,,,,,
SRR1174664,AMPLICON,570,PRJNA237795,SAMN02645141,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474853,Ames Iowa,43 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_3_feces,SINGLE,PCR,METAGENOMIC,18,40,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560717,197_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,35 grams feces,7 to 6 months,197,domesticus,,,,,,
SRR1174665,AMPLICON,553,PRJNA237795,SAMN02645142,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474854,Ames Iowa,44 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_4_feces,SINGLE,PCR,METAGENOMIC,11,26,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560716,197_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,47 grams feces,19 to 6 months,197,domesticus,,,,,,
SRR1174667,AMPLICON,560,PRJNA237795,SAMN02645144,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474856,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_7_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560718,197_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,71 grams feces,43 to 6 months,197,domesticus,,,,,,
SRR1174661,AMPLICON,572,PRJNA237795,SAMN02645138,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474850,Ames Iowa,54 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_14_feces,SINGLE,PCR,METAGENOMIC,17,39,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560713,197_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,83 grams feces,55 to 6 months,197,domesticus,,,,,,
SRR1174663,AMPLICON,554,PRJNA237795,SAMN02645140,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474852,Ames Iowa,61 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_21_feces,SINGLE,PCR,METAGENOMIC,14,31,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560715,197_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,95 grams feces,67 to 6 months,197,domesticus,,,,,,
SRR1174668,AMPLICON,549,PRJNA237795,SAMN02645145,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474857,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_WD2_feces,SINGLE,PCR,METAGENOMIC,11,26,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560721,197_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,107 grams feces,79 to 6 months,197,domesticus,,,,,,
SRR1174670,AMPLICON,546,PRJNA237795,SAMN02645147,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474859,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_WD4_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560722,197_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,131 grams feces,103 to 6 months,197,domesticus,,,,,,
SRR1174669,AMPLICON,546,PRJNA237795,SAMN02645146,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474858,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_wd21_feces,SINGLE,PCR,METAGENOMIC,6,14,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560720,197_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,119 grams feces,91 to 6 months,197,domesticus,,,,,,
SRR1174671,AMPLICON,546,PRJNA237795,SAMN02645148,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474860,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_wd42_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560723,197_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,142 grams feces,114 to 6 months,197,domesticus,,,,,,
SRR1174677,AMPLICON,547,PRJNA237795,SAMN02645154,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474866,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_5_feces,SINGLE,PCR,METAGENOMIC,11,25,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560729,198_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,53 grams feces,25 to 6 months,198,domesticus,,,,,,
SRR1174673,AMPLICON,555,PRJNA237795,SAMN02645150,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474862,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_2_feces,SINGLE,PCR,METAGENOMIC,9,21,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560725,198_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,17 grams feces,1 to 6 months,198,domesticus,,,,,,
SRR1174675,AMPLICON,548,PRJNA237795,SAMN02645152,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474864,Ames Iowa,43 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_3_feces,SINGLE,PCR,METAGENOMIC,7,15,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560727,198_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,29 grams feces,1 to 6 months,198,domesticus,,,,,,
SRR1174676,AMPLICON,558,PRJNA237795,SAMN02645153,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474865,Ames Iowa,44 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_4_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560728,198_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,41 grams feces,13 to 6 months,198,domesticus,,,,,,
SRR1174678,AMPLICON,559,PRJNA237795,SAMN02645155,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474867,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_7_feces,SINGLE,PCR,METAGENOMIC,8,17,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560730,198_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,65 grams feces,37 to 6 months,198,domesticus,,,,,,
SRR1174672,AMPLICON,568,PRJNA237795,SAMN02645149,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474861,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_14_feces,SINGLE,PCR,METAGENOMIC,10,23,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560724,198_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,77 grams feces,49 to 6 months,198,domesticus,,,,,,
SRR1174674,AMPLICON,555,PRJNA237795,SAMN02645151,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474863,Ames Iowa,61 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_21_feces,SINGLE,PCR,METAGENOMIC,7,17,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560726,198_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,89 grams feces,61 to 6 months,198,domesticus,,,,,,
SRR1174679,AMPLICON,553,PRJNA237795,SAMN02645156,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474868,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_WD2_feces,SINGLE,PCR,METAGENOMIC,6,14,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560731,198_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,101 grams feces,73 to 6 months,198,domesticus,,,,,,
SRR1174681,AMPLICON,559,PRJNA237795,SAMN02645158,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474870,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_WD4_feces,SINGLE,PCR,METAGENOMIC,9,20,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560733,198_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,125 grams feces,97 to 6 months,198,domesticus,,,,,,
SRR1174680,AMPLICON,555,PRJNA237795,SAMN02645157,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474869,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_wd21_feces,SINGLE,PCR,METAGENOMIC,6,14,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560732,198_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,113 grams feces,85 to 6 months,198,domesticus,,,,,,
